osmid,y,x,highway,street_count,junction,geometry
247690621,13.0593714,80.2690443,,3,,POINT (80.2690443 13.0593714)
247690622,13.0596841,80.2693795,,4,,POINT (80.2693795 13.0596841)
247690627,13.0607255,80.271555,,3,,POINT (80.271555 13.0607255)
247690629,13.0609265,80.2733389,,3,,POINT (80.2733389 13.0609265)
247690630,13.0609326,80.2739662,,3,,POINT (80.2739662 13.0609326)
247690631,13.0609158,80.274329,,4,,POINT (80.274329 13.0609158)
247690829,13.068432,80.2717094,,3,,POINT (80.2717094 13.068432)
247691283,13.0667625,80.273684,,4,,POINT (80.273684 13.0667625)
247691285,13.0658125,80.2761519,,3,,POINT (80.2761519 13.0658125)
247691286,13.0652515,80.2773771,,3,,POINT (80.2773771 13.0652515)
247691288,13.0647735,80.2782924,,4,,POINT (80.2782924 13.0647735)
247691291,13.0637859,80.2781911,,3,,POINT (80.2781911 13.0637859)
247691292,13.0625452,80.277993,,3,,POINT (80.277993 13.0625452)
247691293,13.0610462,80.2777484,,3,,POINT (80.2777484 13.0610462)
247691294,13.0597274,80.2775224,,3,,POINT (80.2775224 13.0597274)
247691295,13.0581789,80.2772677,,3,,POINT (80.2772677 13.0581789)
247692001,13.0643907,80.280742,,3,,POINT (80.280742 13.0643907)
247692589,13.0678163,80.28421,,4,,POINT (80.28421 13.0678163)
247692736,13.0715455,80.2749612,,3,,POINT (80.2749612 13.0715455)
247713922,13.0237236,80.2276579,,3,,POINT (80.2276579 13.0237236)
247714010,13.0204883,80.2216892,,4,,POINT (80.2216892 13.0204883)
247714011,13.0201566,80.2210981,,3,,POINT (80.2210981 13.0201566)
247714021,13.0158926,80.215384,,3,,POINT (80.215384 13.0158926)
247714023,13.01424,80.2143479,,3,,POINT (80.2143479 13.01424)
247714027,13.0085663,80.2103263,,3,,POINT (80.2103263 13.0085663)
247714030,13.009488,80.2110096,,4,,POINT (80.2110096 13.009488)
247714167,13.0129826,80.2075337,,3,,POINT (80.2075337 13.0129826)
247714170,13.0128439,80.2086446,,3,,POINT (80.2086446 13.0128439)
247714174,13.0130435,80.2108518,,4,,POINT (80.2108518 13.0130435)
247714176,13.0125655,80.2117795,,3,,POINT (80.2117795 13.0125655)
247714177,13.0118396,80.2128717,,3,,POINT (80.2128717 13.0118396)
247714535,13.0104614,80.2163283,,3,,POINT (80.2163283 13.0104614)
247714547,13.0097082,80.2150302,,3,,POINT (80.2150302 13.0097082)
247714655,13.0074477,80.2128797,,3,,POINT (80.2128797 13.0074477)
247714661,13.0052438,80.2125876,,4,,POINT (80.2125876 13.0052438)
247714662,13.0052297,80.2126552,,3,,POINT (80.2126552 13.0052297)
247714665,13.0037866,80.2120421,traffic_signals,3,yes,POINT (80.2120421 13.0037866)
247714667,13.0025385,80.2121142,,3,,POINT (80.2121142 13.0025385)
247714672,12.9972581,80.2164696,traffic_signals,4,yes,POINT (80.2164696 12.9972581)
247874843,13.058902,80.2741686,,4,,POINT (80.2741686 13.058902)
247874844,13.0596347,80.2742472,,3,,POINT (80.2742472 13.0596347)
247874860,13.061587,80.2743142,,3,,POINT (80.2743142 13.061587)
247874863,13.0624919,80.2742136,,3,,POINT (80.2742136 13.0624919)
247874876,13.0629999,80.2741349,,3,,POINT (80.2741349 13.0629999)
247874884,13.0641713,80.2739412,,3,,POINT (80.2739412 13.0641713)
247874895,13.0655045,80.2737828,,3,,POINT (80.2737828 13.0655045)
247874918,13.0608586,80.2750418,,4,,POINT (80.2750418 13.0608586)
247874930,13.0608539,80.275668,,3,,POINT (80.275668 13.0608539)
247874950,13.0597265,80.275723,,3,,POINT (80.275723 13.0597265)
247874976,13.061098,80.2756801,,3,,POINT (80.2756801 13.061098)
247875013,13.0629054,80.2757238,,3,,POINT (80.2757238 13.0629054)
247875026,13.0625448,80.2757084,,3,,POINT (80.2757084 13.0625448)
247875053,13.0632011,80.2757534,,3,,POINT (80.2757534 13.0632011)
247875073,13.0634059,80.2757855,,4,,POINT (80.2757855 13.0634059)
247875087,13.063599,80.2763572,,3,,POINT (80.2763572 13.063599)
247875097,13.0637724,80.2774305,,3,,POINT (80.2774305 13.0637724)
247875103,13.0625293,80.2770031,,3,,POINT (80.2770031 13.0625293)
247875104,13.0625578,80.2774114,,4,,POINT (80.2774114 13.0625578)
247875105,13.0610558,80.27737,,3,,POINT (80.27737 13.0610558)
247875106,13.0625094,80.2762479,,3,,POINT (80.2762479 13.0625094)
247875107,13.0611134,80.2766043,,4,,POINT (80.2766043 13.0611134)
247875108,13.06108,80.2769595,,4,,POINT (80.2769595 13.06108)
247875109,13.0631921,80.2774202,,3,,POINT (80.2774202 13.0631921)
247875111,13.0611135,80.276198,,3,,POINT (80.276198 13.0611135)
247875115,13.0597608,80.2769826,,4,,POINT (80.2769826 13.0597608)
247875127,13.0597463,80.2763648,,3,,POINT (80.2763648 13.0597463)
247875137,13.0583649,80.2766967,,4,,POINT (80.2766967 13.0583649)
247875139,13.0559971,80.2762184,,3,,POINT (80.2762184 13.0559971)
247875140,13.0567162,80.2763403,,3,,POINT (80.2763403 13.0567162)
247875314,13.0597539,80.2761824,,3,,POINT (80.2761824 13.0597539)
247875315,13.0597551,80.2766055,,3,,POINT (80.2766055 13.0597551)
247973367,13.057674,80.2740306,,3,,POINT (80.2740306 13.057674)
247973369,13.0562347,80.2738884,,3,,POINT (80.2738884 13.0562347)
247973370,13.0552944,80.273806,,3,,POINT (80.273806 13.0552944)
247973371,13.0545357,80.2737975,,4,,POINT (80.2737975 13.0545357)
247973374,13.0513531,80.2741651,,3,,POINT (80.2741651 13.0513531)
247973375,13.0506808,80.2742919,,3,,POINT (80.2742919 13.0506808)
247973377,13.0489871,80.2746007,,4,,POINT (80.2746007 13.0489871)
247973379,13.0457494,80.2743861,,3,,POINT (80.2743861 13.0457494)
247973381,13.0433746,80.2742818,traffic_signals,4,,POINT (80.2742818 13.0433746)
247973382,13.0420788,80.2744791,,3,,POINT (80.2744791 13.0420788)
247973383,13.0412992,80.2744124,,3,,POINT (80.2744124 13.0412992)
247973384,13.0405492,80.2743959,,3,,POINT (80.2743959 13.0405492)
247973385,13.0399004,80.2742462,,3,,POINT (80.2742462 13.0399004)
247973386,13.0391109,80.2739326,,4,,POINT (80.2739326 13.0391109)
247973387,13.0387061,80.2738797,,3,,POINT (80.2738797 13.0387061)
247973388,13.0382403,80.2738597,,3,,POINT (80.2738597 13.0382403)
247973390,13.0375486,80.2738275,,3,,POINT (80.2738275 13.0375486)
247973391,13.0374687,80.2738695,,3,,POINT (80.2738695 13.0374687)
247973393,13.036789,80.2738048,,3,,POINT (80.2738048 13.036789)
247973394,13.0362115,80.2737848,,4,,POINT (80.2737848 13.0362115)
247973396,13.0342553,80.2737173,,4,,POINT (80.2737173 13.0342553)
247973397,13.033938,80.2737058,,3,,POINT (80.2737058 13.033938)
247973399,13.0329077,80.2739111,,3,,POINT (80.2739111 13.0329077)
247973401,13.031814,80.2740132,,3,,POINT (80.2740132 13.031814)
247973402,13.0315028,80.2740447,,3,,POINT (80.2740447 13.0315028)
247973403,13.0306311,80.2742323,,3,,POINT (80.2742323 13.0306311)
247973404,13.0301691,80.2743466,,3,,POINT (80.2743466 13.0301691)
247973405,13.0295973,80.2744822,,3,,POINT (80.2744822 13.0295973)
247973430,13.0281981,80.2790637,,3,,POINT (80.2790637 13.0281981)
247973972,13.0282225,80.2787439,,3,,POINT (80.2787439 13.0282225)
247973973,13.0282664,80.2783421,,4,,POINT (80.2783421 13.0282664)
247973976,13.0284798,80.2770607,,3,,POINT (80.2770607 13.0284798)
247973978,13.0287891,80.275909,,4,,POINT (80.275909 13.0287891)
247973983,13.0289854,80.2746441,,3,,POINT (80.2746441 13.0289854)
247973985,13.0287212,80.2736032,,3,,POINT (80.2736032 13.0287212)
247973986,13.0286865,80.2728221,,3,,POINT (80.2728221 13.0286865)
247973987,13.028737,80.2725864,,3,,POINT (80.2725864 13.028737)
247973988,13.0290113,80.2720906,,3,,POINT (80.2720906 13.0290113)
247973989,13.0292508,80.2717213,,3,,POINT (80.2717213 13.0292508)
247973991,13.029379,80.2710867,,3,,POINT (80.2710867 13.029379)
247973993,13.0293515,80.2698368,,3,,POINT (80.2698368 13.0293515)
247973994,13.0293089,80.2689843,,3,,POINT (80.2689843 13.0293089)
247973995,13.0292595,80.2682794,,3,,POINT (80.2682794 13.0292595)
247973997,13.0292535,80.2668263,,3,,POINT (80.2668263 13.0292535)
247974034,13.0296787,80.2626371,,3,,POINT (80.2626371 13.0296787)
247974335,13.0291452,80.2611738,,3,,POINT (80.2611738 13.0291452)
247974336,13.0293321,80.2607792,,3,,POINT (80.2607792 13.0293321)
247974337,13.0293952,80.2607442,,3,,POINT (80.2607442 13.0293952)
247974339,13.0293857,80.260278,,3,,POINT (80.260278 13.0293857)
247974343,13.0288069,80.2579441,,3,,POINT (80.2579441 13.0288069)
247974345,13.0289174,80.2564883,traffic_signals,4,,POINT (80.2564883 13.0289174)
247974348,13.0290408,80.2551993,,3,,POINT (80.2551993 13.0290408)
247974350,13.0291172,80.2539777,,4,,POINT (80.2539777 13.0291172)
247974356,13.0293291,80.2501638,,3,,POINT (80.2501638 13.0293291)
248332846,13.0736861,80.2853397,,3,,POINT (80.2853397 13.0736861)
248333952,13.0741428,80.285796,traffic_signals,4,,POINT (80.285796 13.0741428)
248467445,13.0620586,80.2629025,traffic_signals,3,,POINT (80.2629025 13.0620586)
248467460,13.0638675,80.2599927,,3,,POINT (80.2599927 13.0638675)
248467465,13.0641216,80.2594541,,3,,POINT (80.2594541 13.0641216)
248467469,13.0646469,80.2586199,,3,,POINT (80.2586199 13.0646469)
248467503,13.0681894,80.2703532,,3,,POINT (80.2703532 13.0681894)
248467505,13.0682704,80.269388,,4,,POINT (80.269388 13.0682704)
248467508,13.0689777,80.2673925,,4,,POINT (80.2673925 13.0689777)
248467510,13.0700231,80.266262,,3,,POINT (80.266262 13.0700231)
248467513,13.0720615,80.2640748,,4,,POINT (80.2640748 13.0720615)
248467520,13.0727188,80.2625902,,3,,POINT (80.2625902 13.0727188)
248467585,13.0803737,80.2651477,,3,,POINT (80.2651477 13.0803737)
248467712,13.0747069,80.2575121,,3,,POINT (80.2575121 13.0747069)
248467716,13.0710827,80.2540178,,4,,POINT (80.2540178 13.0710827)
248467735,13.0707355,80.2543695,,3,,POINT (80.2543695 13.0707355)
248467736,13.0716875,80.2532246,,3,,POINT (80.2532246 13.0716875)
248467757,13.070992,80.2472598,,4,,POINT (80.2472598 13.070992)
248467759,13.0713354,80.2481355,,4,,POINT (80.2481355 13.0713354)
248467786,13.074681,80.252256,,3,,POINT (80.252256 13.074681)
248467788,13.0749652,80.2522212,,4,,POINT (80.2522212 13.0749652)
248467794,13.0749196,80.2561144,,4,,POINT (80.2561144 13.0749196)
248467797,13.0746723,80.2536527,,3,,POINT (80.2536527 13.0746723)
248467807,13.0742517,80.2530921,,3,,POINT (80.2530921 13.0742517)
248467808,13.0739651,80.252516,,4,,POINT (80.252516 13.0739651)
248467812,13.0737627,80.247713,,3,,POINT (80.247713 13.0737627)
248467815,13.0730864,80.2478226,,4,,POINT (80.2478226 13.0730864)
248467908,13.0746219,80.2627698,,3,,POINT (80.2627698 13.0746219)
248467911,13.0777391,80.2623028,,3,,POINT (80.2623028 13.0777391)
248467912,13.0695043,80.2724275,,3,,POINT (80.2724275 13.0695043)
248467915,13.0698885,80.2713796,,3,,POINT (80.2713796 13.0698885)
248467917,13.0699872,80.2710687,,3,,POINT (80.2710687 13.0699872)
248467921,13.0700594,80.2707518,,3,,POINT (80.2707518 13.0700594)
248467926,13.0701446,80.2703748,,3,,POINT (80.2703748 13.0701446)
248467931,13.0704524,80.2693581,,3,,POINT (80.2693581 13.0704524)
248467935,13.0698752,80.2714408,,3,,POINT (80.2714408 13.0698752)
248467936,13.0704281,80.2716157,,4,,POINT (80.2716157 13.0704281)
248467937,13.0711212,80.2718338,,3,,POINT (80.2718338 13.0711212)
248467966,13.0710694,80.2704816,,4,,POINT (80.2704816 13.0710694)
248467968,13.0715542,80.2704933,,3,,POINT (80.2704933 13.0715542)
248467981,13.0719582,80.2704944,,3,,POINT (80.2704944 13.0719582)
248467983,13.0728929,80.2706803,,4,,POINT (80.2706803 13.0728929)
248467985,13.0750155,80.2712845,,4,,POINT (80.2712845 13.0750155)
248467986,13.0730994,80.2696027,,4,,POINT (80.2696027 13.0730994)
248467987,13.0776486,80.2709239,,4,,POINT (80.2709239 13.0776486)
248467988,13.0729626,80.2702102,,3,,POINT (80.2702102 13.0729626)
248467993,13.0732437,80.2691181,,4,,POINT (80.2691181 13.0732437)
248468058,13.0733699,80.2685818,,3,,POINT (80.2685818 13.0733699)
248468085,13.0736165,80.2675351,,3,,POINT (80.2675351 13.0736165)
248468087,13.0736539,80.2669532,,4,,POINT (80.2669532 13.0736539)
248468109,13.0712262,80.2690665,,4,,POINT (80.2690665 13.0712262)
248468113,13.0726495,80.2677679,,3,,POINT (80.2677679 13.0726495)
248468114,13.0728917,80.2675478,,3,,POINT (80.2675478 13.0728917)
248468118,13.0750104,80.2662967,,3,,POINT (80.2662967 13.0750104)
248468120,13.0755166,80.2662674,,3,,POINT (80.2662674 13.0755166)
248468132,13.0761989,80.26636,,3,,POINT (80.26636 13.0761989)
248468148,13.0769946,80.2665597,,3,,POINT (80.2665597 13.0769946)
248468165,13.0774536,80.2666967,,3,,POINT (80.2666967 13.0774536)
248468180,13.0782594,80.2670779,,3,,POINT (80.2670779 13.0782594)
248468193,13.0776982,80.2724187,,3,,POINT (80.2724187 13.0776982)
248468197,13.0757575,80.2731806,,3,,POINT (80.2731806 13.0757575)
248468200,13.0699358,80.2728892,,3,,POINT (80.2728892 13.0699358)
248468201,13.0701676,80.2724158,,3,,POINT (80.2724158 13.0701676)
248468204,13.0705685,80.2712631,,4,,POINT (80.2712631 13.0705685)
248468209,13.0707953,80.2709366,,4,,POINT (80.2709366 13.0707953)
248468211,13.0711228,80.2696641,,3,,POINT (80.2696641 13.0711228)
248468215,13.0747455,80.270067,,3,,POINT (80.270067 13.0747455)
248468216,13.0748603,80.2695276,,3,,POINT (80.2695276 13.0748603)
248468217,13.0749793,80.269017,,4,,POINT (80.269017 13.0749793)
248468218,13.0752581,80.2679937,,4,,POINT (80.2679937 13.0752581)
248468219,13.0754276,80.2670819,,4,,POINT (80.2670819 13.0754276)
248468222,13.0773412,80.2723808,,3,,POINT (80.2723808 13.0773412)
248468223,13.0757817,80.2721789,,3,,POINT (80.2721789 13.0757817)
248468226,13.0747475,80.2721639,,3,,POINT (80.2721639 13.0747475)
248468231,13.0780523,80.2719975,,3,,POINT (80.2719975 13.0780523)
248468232,13.0774426,80.2718366,,4,,POINT (80.2718366 13.0774426)
248468233,13.0778198,80.2703422,,3,,POINT (80.2703422 13.0778198)
248468239,13.0788138,80.270501,,3,,POINT (80.270501 13.0788138)
248468241,13.0771032,80.2701881,,3,,POINT (80.2701881 13.0771032)
248468242,13.0759678,80.2698756,,4,,POINT (80.2698756 13.0759678)
248468245,13.0753584,80.2697186,,3,,POINT (80.2697186 13.0753584)
248468246,13.0787642,80.2700272,,3,,POINT (80.2700272 13.0787642)
248468247,13.079308,80.268948,,3,,POINT (80.268948 13.079308)
248468270,13.0789065,80.268027,,3,,POINT (80.268027 13.0789065)
248468273,13.0765348,80.2694706,,3,,POINT (80.2694706 13.0765348)
248468274,13.0755097,80.2691808,,4,,POINT (80.2691808 13.0755097)
248468275,13.0725444,80.2689746,,3,,POINT (80.2689746 13.0725444)
248468284,13.0745832,80.2689215,,3,,POINT (80.2689215 13.0745832)
248468285,13.0748011,80.2678427,,3,,POINT (80.2678427 13.0748011)
248468291,13.0740573,80.267641,,3,,POINT (80.267641 13.0740573)
248468293,13.0716194,80.2696983,,3,,POINT (80.2696983 13.0716194)
248468294,13.0712796,80.2710616,,4,,POINT (80.2710616 13.0712796)
248468295,13.0713327,80.2704994,,3,,POINT (80.2704994 13.0713327)
248468307,13.0732082,80.2719116,,1,,POINT (80.2719116 13.0732082)
248468311,13.0748757,80.2718636,,3,,POINT (80.2718636 13.0748757)
248468314,13.0749202,80.2669615,,3,,POINT (80.2669615 13.0749202)
248468324,13.07367,80.2671617,,3,,POINT (80.2671617 13.07367)
248468326,13.0768966,80.267347,,3,,POINT (80.267347 13.0768966)
248468329,13.0767684,80.2683332,,3,,POINT (80.2683332 13.0767684)
248468331,13.0770183,80.2696031,,3,,POINT (80.2696031 13.0770183)
248468334,13.0772497,80.2679483,,4,,POINT (80.2679483 13.0772497)
248468347,13.0781324,80.2680845,,4,,POINT (80.2680845 13.0781324)
248468351,13.0768349,80.2678596,,3,,POINT (80.2678596 13.0768349)
248468361,13.075789,80.2681402,,4,,POINT (80.2681402 13.075789)
248468378,13.0762806,80.2682564,,3,,POINT (80.2682564 13.0762806)
248468395,13.0760349,80.2693278,,3,,POINT (80.2693278 13.0760349)
248468405,13.076095,80.2693448,,3,,POINT (80.2693448 13.076095)
248468408,13.0758365,80.2703688,,3,,POINT (80.2703688 13.0758365)
248468411,13.0781955,80.2715969,,3,,POINT (80.2715969 13.0781955)
248468442,13.0775605,80.2714105,,4,,POINT (80.2714105 13.0775605)
248468453,13.0751091,80.2707302,,3,,POINT (80.2707302 13.0751091)
248468472,13.0784807,80.271092,,3,,POINT (80.271092 13.0784807)
248468480,13.0743064,80.2710621,,3,,POINT (80.2710621 13.0743064)
248468482,13.0745996,80.2700276,,3,,POINT (80.2700276 13.0745996)
248468485,13.0744823,80.270539,,3,,POINT (80.270539 13.0744823)
248468540,13.072997,80.2700426,,3,,POINT (80.2700426 13.072997)
248468644,13.0701775,80.2702215,,3,,POINT (80.2702215 13.0701775)
248468657,13.0729316,80.2704441,,3,,POINT (80.2704441 13.0729316)
248468703,13.0715957,80.2701329,,3,,POINT (80.2701329 13.0715957)
248468705,13.0709961,80.2710034,,3,,POINT (80.2710034 13.0709961)
248468712,13.0708608,80.2717555,,3,,POINT (80.2717555 13.0708608)
248468715,13.0709273,80.2713345,,3,,POINT (80.2713345 13.0709273)
248468724,13.0728073,80.2710813,,3,,POINT (80.2710813 13.0728073)
248468728,13.0718888,80.2712121,,3,,POINT (80.2712121 13.0718888)
248468761,13.0719537,80.2692633,,3,,POINT (80.2692633 13.0719537)
248468763,13.0742533,80.2685284,,1,,POINT (80.2685284 13.0742533)
248468771,13.0744101,80.2677218,,3,,POINT (80.2677218 13.0744101)
248468773,13.0776619,80.268028,,3,,POINT (80.268028 13.0776619)
248468777,13.0778107,80.2672152,,3,,POINT (80.2672152 13.0778107)
248468793,13.0784735,80.268903,,3,,POINT (80.268903 13.0784735)
248468794,13.0780731,80.2688849,,3,,POINT (80.2688849 13.0780731)
248468799,13.0783847,80.2699546,,3,,POINT (80.2699546 13.0783847)
248468818,13.0752562,80.2652981,,4,,POINT (80.2652981 13.0752562)
248468820,13.0750622,80.2653177,,3,,POINT (80.2653177 13.0750622)
248468822,13.0734551,80.2659333,,3,,POINT (80.2659333 13.0734551)
248468824,13.0715139,80.2677162,,3,,POINT (80.2677162 13.0715139)
248468845,13.0690899,80.2686351,,3,,POINT (80.2686351 13.0690899)
248468849,13.0676957,80.2674752,,3,,POINT (80.2674752 13.0676957)
248468857,13.0673395,80.2651718,,3,,POINT (80.2651718 13.0673395)
248468866,13.0673117,80.2647184,,3,,POINT (80.2647184 13.0673117)
248468867,13.0672373,80.2639826,,3,,POINT (80.2639826 13.0672373)
248468883,13.0707626,80.2610716,,3,,POINT (80.2610716 13.0707626)
248468887,13.0665507,80.2604205,,3,,POINT (80.2604205 13.0665507)
248468931,13.0680302,80.2554184,,3,,POINT (80.2554184 13.0680302)
248468933,13.0687966,80.2560539,,3,,POINT (80.2560539 13.0687966)
248468937,13.069422,80.2569186,,4,,POINT (80.2569186 13.069422)
248468948,13.0749597,80.2615245,,1,,POINT (80.2615245 13.0749597)
248468950,13.0710289,80.2610926,,3,,POINT (80.2610926 13.0710289)
248468952,13.0709215,80.2639423,,3,,POINT (80.2639423 13.0709215)
248468957,13.0705409,80.2638988,,3,,POINT (80.2638988 13.0705409)
248551226,13.0484677,80.2536651,traffic_signals,4,,POINT (80.2536651 13.0484677)
248551231,13.0486658,80.2522054,,3,,POINT (80.2522054 13.0486658)
248551234,13.0489283,80.2515595,,3,,POINT (80.2515595 13.0489283)
248551237,13.0492929,80.2503621,,3,,POINT (80.2503621 13.0492929)
248551239,13.049137,80.2507883,,3,,POINT (80.2507883 13.049137)
248551243,13.049041,80.2515748,,3,,POINT (80.2515748 13.049041)
248551246,13.0486555,80.2514056,,3,,POINT (80.2514056 13.0486555)
248551248,13.0487396,80.2507266,,4,,POINT (80.2507266 13.0487396)
248551249,13.0487707,80.2502461,,3,,POINT (80.2502461 13.0487707)
248551250,13.0483841,80.2507282,,1,,POINT (80.2507282 13.0483841)
248551251,13.0481775,80.2502218,,3,,POINT (80.2502218 13.0481775)
248551252,13.0482649,80.2495635,,3,,POINT (80.2495635 13.0482649)
248551254,13.0471087,80.252702,,3,,POINT (80.252702 13.0471087)
248551255,13.0465939,80.2524105,,3,,POINT (80.2524105 13.0465939)
248551257,13.0461087,80.25209,,4,,POINT (80.25209 13.0461087)
248551261,13.0452435,80.2503778,,3,,POINT (80.2503778 13.0452435)
248551271,13.0479885,80.2511908,,3,,POINT (80.2511908 13.0479885)
248674622,13.0692678,80.2400022,,4,,POINT (80.2400022 13.0692678)
248674633,13.0692939,80.2392957,,3,,POINT (80.2392957 13.0692939)
248674643,13.0693303,80.2382593,,3,,POINT (80.2382593 13.0693303)
248674694,13.0706111,80.2320937,,3,,POINT (80.2320937 13.0706111)
248674716,13.0721938,80.2318417,,3,,POINT (80.2318417 13.0721938)
248674723,13.0740914,80.2319008,,3,,POINT (80.2319008 13.0740914)
248674727,13.0753892,80.2320582,,3,,POINT (80.2320582 13.0753892)
248674729,13.0705547,80.2318935,,3,,POINT (80.2318935 13.0705547)
248674731,13.0705611,80.2311891,,3,,POINT (80.2311891 13.0705611)
